date,close,trade_1,trade_2,trade_3
2024-09-24 10:47:00+05:30,53981.9,0,93,0
2024-09-24 10:48:00+05:30,53984.9,0,93,94
2024-09-24 10:49:00+05:30,53996.9,0,95,0
2024-09-24 10:50:00+05:30,54017.8,0,96,0
2024-09-24 10:51:00+05:30,54018.3,0,96,97
2024-09-24 10:52:00+05:30,54008.1,0,0,98
2024-09-24 10:53:00+05:30,53996.7,0,0,99
2024-09-24 10:54:00+05:30,54009.75,0,100,0
2024-09-24 10:55:00+05:30,54017.7,0,101,0
2024-09-24 10:56:00+05:30,54016.1,0,102,0
2024-09-24 10:57:00+05:30,54003.9,0,103,0
2024-09-24 10:58:00+05:30,54018.1,0,104,0
2024-09-24 10:59:00+05:30,54023.8,0,105,0
2024-09-24 11:00:00+05:30,54008.35,0,105,106
2024-09-24 11:01:00+05:30,53983.5,0,0,107
2024-09-24 11:02:00+05:30,53974.75,0,0,108
2024-09-24 11:03:00+05:30,53991.9,0,109,0
2024-09-24 11:04:00+05:30,53986.0,0,110,0
2024-09-24 11:05:00+05:30,53977.8,0,110,111
2024-09-24 11:06:00+05:30,53987.6,0,112,0
2024-09-24 11:07:00+05:30,53992.65,0,113,0
2024-09-24 11:08:00+05:30,53999.3,0,114,0
2024-09-24 11:09:00+05:30,53990.45,0,115,0
2024-09-24 11:10:00+05:30,53988.35,0,116,0
2024-09-24 11:11:00+05:30,53992.75,0,117,0
2024-09-24 11:12:00+05:30,53978.5,0,117,118
2024-09-24 11:13:00+05:30,53989.45,0,119,0
2024-09-24 11:14:00+05:30,53985.55,0,119,120
2024-09-24 11:15:00+05:30,53991.8,0,121,0
2024-09-24 11:16:00+05:30,53994.55,0,122,0
2024-09-24 11:17:00+05:30,53990.1,0,122,123
2024-09-24 11:18:00+05:30,53985.85,0,124,0
2024-09-24 11:19:00+05:30,54003.9,0,125,0
2024-09-24 11:20:00+05:30,54010.7,0,126,0
2024-09-24 11:21:00+05:30,53991.05,0,126,127
2024-09-24 11:22:00+05:30,53980.0,0,0,128
2024-09-24 11:23:00+05:30,53971.85,0,0,129
2024-09-24 11:24:00+05:30,53967.55,0,0,130
2024-09-24 11:25:00+05:30,53972.5,0,131,0
2024-09-24 11:26:00+05:30,53948.8,0,131,132
2024-09-24 11:27:00+05:30,53965.8,0,133,0
2024-09-24 11:28:00+05:30,53972.75,0,134,0
2024-09-24 11:29:00+05:30,53967.45,0,134,135
2024-09-24 11:30:00+05:30,53980.15,0,136,0
2024-09-24 11:31:00+05:30,53980.9,0,136,137
2024-09-24 11:32:00+05:30,53974.6,0,0,138
2024-09-24 11:33:00+05:30,53981.55,0,139,0
2024-09-24 11:34:00+05:30,53989.1,0,140,0
2024-09-24 11:35:00+05:30,54000.4,0,141,0
2024-09-24 11:36:00+05:30,54006.3,0,142,0
2024-09-24 11:37:00+05:30,53979.4,0,142,143
2024-09-24 11:38:00+05:30,53987.3,0,144,0
2024-09-24 11:39:00+05:30,53983.3,0,144,145
2024-09-24 11:40:00+05:30,53987.35,0,146,0
2024-09-24 11:41:00+05:30,53979.4,0,146,147
2024-09-24 11:42:00+05:30,53988.1,0,0,148
2024-09-24 11:43:00+05:30,53992.45,0,149,0
2024-09-24 11:44:00+05:30,54002.9,0,150,0
2024-09-24 11:45:00+05:30,54006.45,0,151,0
2024-09-24 11:46:00+05:30,53994.15,0,151,152
2024-09-24 11:47:00+05:30,54012.75,0,153,0
2024-09-24 11:48:00+05:30,54019.95,0,154,0
2024-09-24 11:49:00+05:30,54020.15,0,154,155
2024-09-24 11:50:00+05:30,54017.6,0,0,156
2024-09-24 11:51:00+05:30,54009.65,0,0,157
2024-09-24 11:52:00+05:30,53999.45,0,0,158
2024-09-24 11:53:00+05:30,53997.75,0,0,159
2024-09-24 11:54:00+05:30,53985.5,0,0,160
2024-09-24 11:55:00+05:30,53976.85,0,0,161
2024-09-24 11:56:00+05:30,53975.35,0,162,0
2024-09-24 11:57:00+05:30,53982.95,0,163,0
2024-09-24 11:58:00+05:30,54000.35,0,164,0
2024-09-24 11:59:00+05:30,53996.5,0,165,0
2024-09-24 12:00:00+05:30,54005.65,0,166,0
2024-09-24 12:01:00+05:30,54008.15,0,167,0
2024-09-24 12:02:00+05:30,54010.05,0,167,168
2024-09-24 12:03:00+05:30,54019.0,0,169,0
2024-09-24 12:04:00+05:30,54012.7,0,169,170
2024-09-24 12:05:00+05:30,54010.1,0,171,0
2024-09-24 12:06:00+05:30,54020.15,0,172,0
2024-09-24 12:07:00+05:30,54023.7,0,173,0
2024-09-24 12:08:00+05:30,54024.2,0,174,0
2024-09-24 12:09:00+05:30,54032.25,0,175,0
2024-09-24 12:10:00+05:30,54024.85,0,175,176
2024-09-24 12:11:00+05:30,54029.15,0,177,0
2024-09-24 12:12:00+05:30,54021.8,0,177,178
2024-09-24 12:13:00+05:30,54027.6,0,179,0
2024-09-24 12:14:00+05:30,54021.4,0,179,180
2024-09-24 12:15:00+05:30,54029.1,0,181,0
2024-09-24 12:16:00+05:30,54058.05,0,182,0
2024-09-24 12:17:00+05:30,54055.6,0,183,0
2024-09-24 12:18:00+05:30,54075.55,0,184,0
2024-09-24 12:19:00+05:30,54062.55,0,184,185
2024-09-24 12:20:00+05:30,54075.8,0,186,0
2024-09-24 12:21:00+05:30,54076.85,0,186,187
2024-09-24 12:22:00+05:30,54088.9,0,188,0
2024-09-24 12:23:00+05:30,54095.2,0,189,0
2024-09-24 12:24:00+05:30,54078.45,0,189,190
2024-09-24 12:25:00+05:30,54087.35,0,191,0
2024-09-24 12:26:00+05:30,54066.05,0,191,192
2024-09-24 12:27:00+05:30,54063.7,0,0,193
2024-09-24 12:28:00+05:30,54060.05,0,0,194
2024-09-24 12:29:00+05:30,54069.75,0,195,0
2024-09-24 12:30:00+05:30,54078.85,0,196,0
2024-09-24 12:31:00+05:30,54069.55,0,196,197
2024-09-24 12:32:00+05:30,54073.95,0,198,0
2024-09-24 12:33:00+05:30,54081.45,0,199,0
2024-09-24 12:34:00+05:30,54100.75,0,200,0
2024-09-24 12:35:00+05:30,54103.2,0,201,0
2024-09-24 12:36:00+05:30,54089.75,0,201,202
2024-09-24 12:37:00+05:30,54100.25,0,203,0
2024-09-24 12:38:00+05:30,54087.65,0,203,204
2024-09-24 12:39:00+05:30,54082.8,0,0,205
2024-09-24 12:40:00+05:30,54080.95,0,0,206
2024-09-24 12:41:00+05:30,54069.2,0,0,207
2024-09-24 12:42:00+05:30,54072.65,0,208,0
2024-09-24 12:43:00+05:30,54062.5,0,209,0
2024-09-24 12:44:00+05:30,54057.6,0,210,0
2024-09-24 12:45:00+05:30,54062.35,0,210,211
2024-09-24 12:46:00+05:30,54055.5,0,0,212
2024-09-24 12:47:00+05:30,54046.6,0,0,213
2024-09-24 12:48:00+05:30,54051.5,0,0,214
2024-09-24 12:49:00+05:30,54055.8,0,215,0
2024-09-24 12:50:00+05:30,54059.85,0,216,0
2024-09-24 12:51:00+05:30,54064.9,0,216,217
2024-09-24 12:52:00+05:30,54064.95,0,218,0
2024-09-24 12:53:00+05:30,54086.95,0,219,0
2024-09-24 12:54:00+05:30,54083.05,0,219,220
